code;ratingc;e;d;c;b;a;resc
9436;C;5;12;0;0;0;0
1490;C;0;0;0;0;0;0
5999;E;0;0;0;0;0;0
1114;D;0;0;0;0;0;0
7339;C;4;12;0;0;0;0
7069;C;8;14;0;0;0;0
6659;E;1;0;0;0;0;3
11690;E;0;0;0;0;0;0
11719;E;0;0;0;0;0;0
8114;E;0;0;0;0;0;0
3552;D;0;1;0;0;0;1
7789;D;5;0;0;0;0;0
6078;E;0;0;0;0;0;0
3335;D;1;1;0;0;0;1
7504;E;0;0;0;0;0;0
1159;C;0;15;0;0;0;0
4173;D;0;0;0;0;0;0
9715;E;0;0;0;0;0;0
9817;E;0;0;0;0;0;0
8688;E;0;0;0;0;0;0
1163;D;0;0;0;0;0;0
1601;D;0;0;0;0;0;0
10597;E;0;0;0;0;0;0
6849;D;9;4;0;0;0;4
4412;E;0;0;0;0;0;0
6900;E;0;0;0;0;0;0
4808;B;0;0;12;0;0;0
4697;D;0;0;0;0;0;0
11670;E;1;0;0;0;0;3
11230;E;0;0;0;0;0;0
2207;A;0;12;13;15;0;0
2861;E;0;0;0;0;0;0
2240;B;0;13;12;0;0;0
3133;E;3;0;0;0;0;9
9685;E;0;0;0;0;0;0
4256;B;5;13;10;9;0;9
8328;D;6;0;0;0;0;0
10748;D;5;7;0;0;0;7
6813;D;6;0;0;0;0;0
3598;C;5;12;6;0;0;6
4613;E;1;0;0;0;0;3
8909;D;4;5;0;0;0;5
2625;D;0;0;0;0;0;0
4194;C;5;15;5;0;0;5
4159;C;5;15;5;0;0;5
4483;E;0;0;0;0;0;0
1735;D;0;0;0;0;0;0
2925;E;0;0;0;0;0;0
9615;D;5;0;0;0;0;0
2215;D;0;0;0;0;0;0
9329;E;0;0;0;0;0;0
3093;D;0;0;0;0;0;0
2508;B;0;12;13;0;0;0
7526;C;7;12;0;0;0;0
11175;D;4;0;0;0;0;0
1545;D;0;0;0;0;0;0
2057;A;0;0;10;12;0;0
6174;E;0;0;0;0;0;0
3237;C;4;11;4;0;0;4
10251;E;3;0;0;0;0;9
865;D;0;2;0;0;0;2
1199;D;0;0;0;0;0;0
11405;E;0;0;0;0;0;0
7738;E;0;0;0;0;0;0
4704;D;0;3;0;0;0;3
4725;D;0;1;0;0;0;1
11461;D;6;0;0;0;0;0
11090;E;0;0;0;0;0;0
1792;D;0;0;0;0;0;0
6088;C;4;10;6;0;0;6
7595;D;4;0;0;0;0;0
9752;D;4;0;0;0;0;0
4071;E;0;0;0;0;0;0
10323;D;4;2;0;0;0;2
8697;E;0;0;0;0;0;0
9328;D;5;0;0;0;0;0
636;C;0;0;0;0;0;0
6647;E;0;0;0;0;0;0
2294;D;0;0;0;0;0;0
1546;D;0;1;0;0;0;1
8882;E;0;0;0;0;0;0
4054;D;4;1;0;0;0;1
10320;E;1;0;0;0;0;3
2794;D;0;0;0;0;0;0
3116;E;1;0;0;0;0;3
5568;D;3;1;0;0;0;1
7783;D;4;1;0;0;0;1
6429;E;0;0;0;0;0;0
11294;E;0;0;0;0;0;0
8153;D;4;0;0;0;0;0
3073;E;3;0;0;0;0;9
11372;D;0;0;0;0;0;0
5800;D;8;0;0;0;0;0
3837;E;0;0;0;0;0;0
3532;E;0;0;0;0;0;0
3376;D;0;0;0;0;0;0
7909;D;4;0;0;0;0;0
10732;C;0;12;0;0;0;0
7305;E;0;0;0;0;0;0
1097;D;0;0;0;0;0;0
3155;D;0;0;0;0;0;0
1166;D;0;2;0;0;0;2
10659;E;2;0;0;0;0;6
5582;D;4;0;0;0;0;0
1253;D;0;0;0;0;0;0
866;A;0;0;5;12;0;0
6233;E;0;0;0;0;0;0
5669;D;5;0;0;0;0;0
9090;E;0;0;0;0;0;0
11142;E;0;0;0;0;0;0
9249;D;5;0;0;0;0;0
3416;D;4;0;0;0;0;0
4117;E;1;0;0;0;0;3
10909;E;0;0;0;0;0;0
7126;E;0;0;0;0;0;0
9277;D;4;0;0;0;0;0
9027;E;0;0;0;0;0;0
10480;D;5;6;0;0;0;6
4818;E;2;0;0;0;0;6
9120;E;0;0;0;0;0;0
3973;E;0;0;0;0;0;0
8640;E;2;0;0;0;0;6
5959;D;4;0;0;0;0;0
9802;D;4;0;0;0;0;0
1813;B;0;0;10;1;0;1
7058;C;6;13;0;0;0;0
3083;E;1;0;0;0;0;3
1103;C;0;0;0;0;0;0
867;C;0;0;0;0;0;0
7049;D;9;0;0;0;0;0
8606;E;1;0;0;0;0;3
8834;D;7;0;0;0;0;0
10812;E;0;0;0;0;0;0
4717;D;2;1;0;0;0;1
1754;D;0;0;0;0;0;0
8762;E;0;0;0;0;0;0
9839;E;1;0;0;0;0;3
8965;E;2;0;0;0;0;6
10172;D;5;0;0;0;0;0
1395;D;0;0;0;0;0;0
2272;D;0;0;0;0;0;0
1877;B;0;9;13;2;0;2
11511;D;4;0;0;0;0;0
993;B;0;0;0;0;0;0
1936;D;0;0;0;0;0;0
1798;D;0;3;0;0;0;3
2426;D;0;0;0;0;0;0
5850;D;4;0;0;0;0;0
3295;E;0;0;0;0;0;0
10650;D;4;0;0;0;0;0
1982;C;0;0;0;0;0;0
1676;C;0;0;0;0;0;0
2678;D;0;2;0;0;0;2
9339;E;0;0;0;0;0;0
8246;D;6;3;0;0;0;3
9644;D;5;0;0;0;0;0
4025;D;4;0;0;0;0;0
5459;C;6;15;0;0;0;0
4608;E;0;0;0;0;0;0
3200;E;3;0;0;0;0;9
3758;D;0;0;0;0;0;0
9227;D;4;0;0;0;0;0
9073;D;4;0;0;0;0;0
7760;E;1;0;0;0;0;3
3410;E;1;0;0;0;0;3
10546;E;0;0;0;0;0;0
10467;E;0;0;0;0;0;0
3822;B;0;13;13;6;0;6
6748;E;0;0;0;0;0;0
10229;E;0;0;0;0;0;0
7716;D;4;0;0;0;0;0
1646;D;0;2;0;0;0;2
7033;C;0;0;3;0;0;3
6391;D;5;2;0;0;0;2
11137;D;4;0;0;0;0;0
8971;D;8;0;0;0;0;0
2612;D;0;0;0;0;0;0
2437;D;0;0;0;0;0;0
1279;D;0;4;0;0;0;4
1331;D;0;0;0;0;0;0
6047;E;0;0;0;0;0;0
7185;D;4;0;0;0;0;0
8192;E;0;0;0;0;0;0
10009;E;0;0;0;0;0;0
6534;C;6;14;0;0;0;0
2849;E;0;0;0;0;0;0
8810;E;2;0;0;0;0;6
3492;B;8;15;14;0;0;0
3490;E;2;0;0;0;0;6
7034;E;0;0;0;0;0;0
3640;E;1;0;0;0;0;3
8613;E;0;0;0;0;0;0
11087;D;0;0;0;0;0;0
4138;D;1;2;0;0;0;2
10821;E;0;0;0;0;0;0
10306;D;2;11;0;0;0;11
8726;E;0;0;0;0;0;0
7037;C;0;17;3;0;0;3
10560;D;6;0;0;0;0;0
9069;E;1;0;0;0;0;3
4282;E;0;0;0;0;0;0
2573;D;0;9;0;0;0;9
9736;E;0;0;0;0;0;0
7262;E;0;0;0;0;0;0
3236;B;6;11;13;0;0;0
5695;D;4;0;0;0;0;0
8186;E;0;0;0;0;0;0
3524;E;0;0;0;0;0;0
5559;E;0;0;0;0;0;0
6682;D;4;0;0;0;0;0
2798;D;5;0;0;0;0;0
9135;E;0;0;0;0;0;0
8698;E;0;0;0;0;0;0
11494;D;4;0;0;0;0;0
1169;D;0;0;0;0;0;0
7981;D;5;0;0;0;0;0
9722;D;4;0;0;0;0;0
10680;D;4;0;0;0;0;0
6229;D;1;3;0;0;0;3
124;A;0;0;0;0;0;0
2880;B;0;14;12;0;0;0
11212;E;0;0;0;0;0;0
3695;E;3;0;0;0;0;9
8554;E;0;0;0;0;0;0
10040;E;0;0;0;0;0;0
7337;E;1;0;0;0;0;3
10521;D;6;7;0;0;0;7
11409;E;0;0;0;0;0;0
960;A;0;2;8;12;0;0
1255;D;0;0;0;0;0;0
7734;E;0;0;0;0;0;0
8935;E;3;0;0;0;0;9
3567;C;0;12;1;0;0;1
10502;E;0;0;0;0;0;0
3593;D;4;0;0;0;0;0
8517;C;3;12;1;0;0;1
4356;D;6;0;0;0;0;0
1643;B;0;0;12;0;0;0
9136;E;1;0;0;0;0;3
1202;D;0;0;0;0;0;0
10430;E;0;0;0;0;0;0
4781;D;5;0;0;0;0;0
3617;D;4;0;0;0;0;0
9758;D;4;0;0;0;0;0
1913;D;0;0;0;0;0;0
4328;C;0;12;0;0;0;0
2129;B;0;5;12;1;0;1
9915;E;0;0;0;0;0;0
3014;E;0;0;0;0;0;0
3903;E;0;0;0;0;0;0
10960;E;1;0;0;0;0;3
1083;D;0;0;0;0;0;0
8290;E;0;0;0;0;0;0
4539;E;0;0;0;0;0;0
7107;D;4;0;0;0;0;0
9768;D;4;0;0;0;0;0
3363;E;0;0;0;0;0;0
6806;D;4;0;0;0;0;0
4523;D;3;3;0;0;0;3
7131;D;5;0;0;0;0;0
7139;D;5;0;0;0;0;0
10241;E;0;0;0;0;0;0
2959;D;0;3;0;0;0;3
1308;D;0;0;0;0;0;0
9022;E;0;0;0;0;0;0
2734;E;0;0;0;0;0;0
5078;D;2;0;1;0;0;2
7975;C;4;12;0;0;0;0
1154;D;0;0;0;0;0;0
3795;D;5;0;0;0;0;0
5372;D;4;0;0;0;0;0
4100;D;0;2;0;0;0;2
5032;D;5;0;0;0;0;0
10677;E;0;0;0;0;0;0
7588;E;1;0;0;0;0;3
2183;C;0;0;1;0;0;1
5903;D;4;0;0;0;0;0
2814;D;5;4;0;0;0;4
7355;E;0;0;0;0;0;0
6034;D;4;9;0;0;0;9
7724;E;0;0;0;0;0;0
8220;C;3;13;0;0;0;0
4868;E;0;0;0;0;0;0
8355;E;0;0;0;0;0;0
11742;E;0;0;0;0;0;0
8839;E;0;0;0;0;0;0
9252;E;2;0;0;0;0;6
11720;E;0;0;0;0;0;0
2453;D;0;0;0;0;0;0
2398;C;0;0;0;0;0;0
5763;E;0;0;0;0;0;0
3793;E;0;0;0;0;0;0
11721;E;1;0;0;0;0;3
9327;C;6;13;0;0;0;0
9334;E;0;0;0;0;0;0
6675;E;0;0;0;0;0;0
6006;D;4;0;0;0;0;0
4249;E;3;0;0;0;0;9
8214;B;4;0;14;0;0;0
10216;C;4;0;0;0;0;0
3880;E;0;0;0;0;0;0
5966;E;1;0;0;0;0;3
8429;D;4;0;0;0;0;0
1431;D;0;2;0;0;0;2
3920;E;0;0;0;0;0;0
1732;D;0;2;0;0;0;2
1889;D;0;0;0;0;0;0
4655;E;0;0;0;0;0;0
10236;D;5;0;0;0;0;0
7575;D;6;1;0;0;0;1
4949;E;0;0;0;0;0;0
446;B;0;0;0;0;0;0
11892;E;0;0;0;0;0;0
11105;D;4;0;0;0;0;0
9949;D;5;0;0;0;0;0
1722;D;0;0;0;0;0;0
3809;C;4;13;2;0;0;2
11483;D;4;0;0;0;0;0
9996;E;0;0;0;0;0;0
11298;D;0;0;0;0;0;0
8899;E;1;0;0;0;0;3
5065;D;5;0;0;0;0;0
1086;D;0;4;0;0;0;4
10544;E;0;0;0;0;0;0
10601;E;0;0;0;0;0;0
4726;D;0;0;0;0;0;0
4740;E;3;0;0;0;0;9
4345;E;0;0;0;0;0;0
3481;D;4;0;0;0;0;0
5660;C;6;12;5;0;0;5
11156;E;0;0;0;0;0;0
8378;E;0;0;0;0;0;0
6285;E;0;0;0;0;0;0
9399;E;1;0;0;0;0;3
6303;E;0;0;0;0;0;0
5515;E;0;0;0;0;0;0
3965;D;0;1;0;0;0;1
8411;C;5;13;0;0;0;0
3958;D;0;1;0;0;0;1
4232;D;0;0;5;0;0;10
6586;C;3;13;0;0;0;0
6390;D;5;0;0;0;0;0
704;C;0;0;0;0;0;0
2232;C;0;12;0;0;0;0
10638;D;4;0;0;0;0;0
10642;D;4;0;0;0;0;0
7927;C;2;12;2;0;0;2
1167;D;0;2;0;0;0;2
5976;E;0;0;0;0;0;0
3049;D;6;0;0;0;0;0
7569;E;0;0;0;0;0;0
6456;E;0;0;0;0;0;0
6702;E;0;0;0;0;0;0
7910;E;0;0;0;0;0;0
4779;D;4;0;0;0;0;0
10648;E;0;0;0;0;0;0
4927;C;6;14;0;0;0;0
7717;E;0;0;0;0;0;0
10492;E;0;0;0;0;0;0
3520;E;0;0;0;0;0;0
6419;D;4;0;0;0;0;0
9950;D;8;0;0;0;0;0
4873;E;0;0;0;0;0;0
3898;B;4;14;12;0;0;0
596;C;0;0;0;0;0;0
6283;E;0;0;0;0;0;0
1262;C;0;13;0;0;0;0
1411;D;0;3;0;0;0;3
3674;D;0;0;0;0;0;0
2206;D;0;2;0;0;0;2
5131;D;5;0;0;0;0;0
7823;D;8;0;0;0;0;0
3981;E;1;0;0;0;0;3
10930;E;0;0;0;0;0;0
10849;E;0;0;0;0;0;0
8213;B;4;15;12;0;0;0
6758;C;6;12;1;0;0;1
1337;D;0;0;0;0;0;0
6274;C;5;15;0;0;0;0
7550;E;0;0;0;0;0;0
3100;E;1;0;0;0;0;3
2188;D;0;0;0;0;0;0
10154;D;4;0;0;0;0;0
3902;D;8;1;0;0;0;1
10452;E;0;0;0;0;0;0
7137;C;1;12;0;0;0;0
3840;E;0;0;0;0;0;0
11231;D;5;0;0;0;0;0
6338;C;0;13;0;0;0;0
8455;E;0;0;0;0;0;0
3633;B;4;13;14;0;0;0
10159;D;4;0;0;0;0;0
8973;E;1;0;0;0;0;3
9828;E;0;0;0;0;0;0
10981;E;2;0;0;0;0;6
9831;D;7;0;0;0;0;0
7238;D;0;0;0;0;0;0
10882;E;0;0;0;0;0;0
5352;E;0;0;0;0;0;0
2067;D;0;0;0;0;0;0
5822;D;4;0;0;0;0;0
9965;D;8;0;0;0;0;0
6912;D;5;0;0;0;0;0
9641;E;3;0;0;0;0;9
6175;E;2;0;0;0;0;6
1633;C;0;14;0;0;0;0
4760;E;3;0;0;0;0;9
4878;D;6;7;0;0;0;7
2860;E;0;0;0;0;0;0
8883;E;0;0;0;0;0;0
5690;E;0;0;0;0;0;0
5159;E;0;0;0;0;0;0
11790;E;0;0;0;0;0;0
10398;E;0;0;0;0;0;0
10037;E;0;0;0;0;0;0
7047;D;4;1;0;0;0;1
7559;D;5;0;0;0;0;0
11343;D;4;0;0;0;0;0
2024;D;0;4;0;0;0;4
7158;D;4;0;0;0;0;0
8157;D;4;0;0;0;0;0
3045;E;0;0;0;0;0;0
8928;E;0;0;0;0;0;0
5105;E;0;0;0;0;0;0
9043;D;6;0;0;0;0;0
7457;E;1;0;0;0;0;3
6194;E;0;0;0;0;0;0
9719;D;4;0;0;0;0;0
11722;E;0;0;0;0;0;0
9712;D;4;0;0;0;0;0
5365;B;8;4;14;1;0;1
2203;D;0;7;0;0;0;7
11350;C;0;0;0;0;0;0
6496;A;4;13;12;13;0;0
6638;E;0;0;0;0;0;0
8471;E;0;0;0;0;0;0
6642;E;3;0;0;0;0;9
10992;E;0;0;0;0;0;0
3257;D;5;0;0;0;0;0
5338;C;7;11;1;0;0;1
1761;D;0;0;0;0;0;0
2507;C;0;13;1;0;0;1
7941;E;1;0;0;0;0;3
7953;E;1;0;0;0;0;3
7343;C;7;13;0;0;0;0
7205;E;3;0;0;0;0;9
3907;C;5;12;0;0;0;0
2486;D;0;1;0;0;0;1
7088;C;0;0;8;0;0;8
10737;D;4;0;0;0;0;0
7765;E;0;0;0;0;0;0
8779;E;0;0;0;0;0;0
1161;A;0;0;7;13;0;0
2829;C;4;13;0;0;0;0
10177;D;8;4;0;0;0;4
4988;E;3;0;0;0;0;9
3124;E;0;0;0;0;0;0
8173;D;6;0;0;0;0;0
9958;D;5;1;0;0;0;1
11255;E;1;0;0;0;0;3
3588;C;0;13;0;0;0;0
7270;D;4;1;0;0;0;1
1493;D;0;0;0;0;0;0
1290;D;0;2;0;0;0;2
2987;E;0;0;0;0;0;0
10125;E;0;0;0;0;0;0
1183;D;0;0;0;0;0;0
8115;E;0;0;0;0;0;0
9737;D;3;2;0;0;0;2
10704;E;0;0;0;0;0;0
10243;E;0;0;0;0;0;0
3206;D;4;0;0;0;0;0
10132;E;0;0;0;0;0;0
5567;E;1;0;0;0;0;3
4396;E;0;0;0;0;0;0
4087;C;0;0;7;0;0;7
6913;D;4;0;0;0;0;0
11097;E;0;0;0;0;0;0
9260;E;0;0;0;0;0;0
2301;C;0;13;0;0;0;0
2305;C;0;12;0;0;0;0
6571;E;2;0;0;0;0;6
10012;E;0;0;0;0;0;0
9482;D;0;0;0;0;0;0
7605;E;0;0;0;0;0;0
9997;E;0;0;0;0;0;0
8288;D;4;0;0;0;0;0
5962;D;5;0;0;0;0;0
5430;C;0;14;0;0;0;0
11696;E;0;0;0;0;0;0
6707;D;2;1;0;0;0;1
7669;E;1;0;0;0;0;3
11565;E;0;0;0;0;0;0
5460;E;0;0;0;0;0;0
3019;D;5;0;0;0;0;0
1707;D;4;0;0;0;0;0
11660;E;0;0;0;0;0;0
3023;D;4;0;0;0;0;0
9530;E;0;0;0;0;0;0
9526;E;0;0;0;0;0;0
6655;E;0;0;0;0;0;0
9082;C;6;15;0;0;0;0
5791;E;1;0;0;0;0;3
3242;E;3;0;0;0;0;9
11611;E;0;0;0;0;0;0
5969;C;0;0;0;0;0;0
8676;E;0;0;0;0;0;0
8755;E;0;0;0;0;0;0
3609;E;1;0;0;0;0;3
9076;D;4;0;0;0;0;0
3102;E;0;0;0;0;0;0
4939;D;4;0;0;0;0;0
10014;D;4;0;0;0;0;0
10067;E;0;0;0;0;0;0
3830;E;0;0;0;0;0;0
11332;E;0;0;0;0;0;0
8548;D;5;0;0;0;0;0
6593;E;0;0;0;0;0;0
7889;E;0;0;0;0;0;0
3960;D;0;2;0;0;0;2
2253;D;0;0;0;0;0;0
10899;C;0;0;0;0;0;0
10322;D;5;0;0;0;0;0
6864;A;0;15;13;13;0;0
9680;E;0;0;0;0;0;0
1477;C;0;0;2;0;0;2
6414;E;0;0;0;0;0;0
4332;E;2;0;0;0;0;6
3919;D;5;0;0;0;0;0
10391;D;0;0;0;0;0;0
7574;E;1;0;0;0;0;3
10856;E;0;0;0;0;0;0
11035;E;0;0;0;0;0;0
11024;E;3;0;0;0;0;9
7551;E;0;0;0;0;0;0
5280;E;0;0;0;0;0;0
10313;E;0;0;0;0;0;0
6897;E;0;0;0;0;0;0
5045;B;6;13;12;0;0;0
6118;E;0;0;0;0;0;0
7190;D;4;0;0;0;0;0
10699;E;0;0;0;0;0;0
2068;D;0;0;0;0;0;0
6569;D;4;0;0;0;0;0
11400;E;0;0;0;0;0;0
868;D;0;2;0;0;0;2
9682;D;4;0;0;0;0;0
4446;D;4;3;0;0;0;3
4190;D;5;0;0;0;0;0
3659;C;0;0;0;0;0;0
6665;D;4;0;0;0;0;0
5414;D;4;0;0;0;0;0
1750;C;0;9;6;2;0;10
3584;C;0;4;5;0;0;5
6384;E;0;0;0;0;0;0
9493;D;4;0;0;0;0;0
3557;D;0;1;0;0;0;1
7011;E;0;0;0;0;0;0
1412;C;0;12;0;0;0;0
2753;D;0;0;0;0;0;0
6273;D;8;0;0;0;0;0
1248;D;0;2;0;0;0;2
9072;E;0;0;0;0;0;0
3883;C;4;14;0;0;0;0
6487;E;1;0;0;0;0;3
6108;E;0;0;0;0;0;0
5638;E;0;0;0;0;0;0
7056;E;0;0;0;0;0;0
5491;D;8;3;0;0;0;3
11743;E;2;0;0;0;0;6
2604;D;0;2;0;0;0;2
9604;E;0;0;0;0;0;0
10814;E;0;0;0;0;0;0
1319;D;0;0;0;0;0;0
420;B;0;0;0;0;0;0
8861;E;0;0;0;0;0;0
3355;D;4;1;0;0;0;1
8534;D;4;0;0;0;0;0
10350;C;4;12;0;0;0;0
7515;B;4;13;15;9;0;9
10647;E;0;0;0;0;0;0
9173;D;8;0;0;0;0;0
7849;E;0;0;0;0;0;0
3547;E;0;0;0;0;0;0
2836;C;0;0;0;0;0;0
6265;C;5;14;1;0;0;1
3701;D;4;3;0;0;0;3
9829;E;0;0;0;0;0;0
3685;E;0;0;0;0;0;0
1247;C;0;12;7;0;0;7
3037;D;7;0;0;0;0;0
9061;E;0;0;0;0;0;0
10135;D;4;0;0;0;0;0
5098;D;0;0;0;0;0;0
6005;D;4;5;0;0;0;5
1058;C;0;14;0;0;0;0
8531;E;0;0;0;0;0;0
2058;C;0;0;0;0;0;0
2834;D;0;9;0;0;0;9
2331;D;0;1;0;0;0;1
3452;E;0;0;0;0;0;0
1073;D;0;0;0;0;0;0
7932;D;2;1;0;0;0;1
7631;D;8;0;0;0;0;0
4670;E;0;0;0;0;0;0
4549;C;5;12;0;0;0;0
5915;D;7;0;0;0;0;0
6532;E;0;0;0;0;0;0
6917;E;0;0;0;0;0;0
2303;B;0;7;15;1;0;1
6387;D;3;2;0;0;0;2
3956;E;0;0;0;0;0;0
11336;D;5;0;0;0;0;0
11232;E;0;0;0;0;0;0
9294;E;0;0;0;0;0;0
4329;E;0;0;0;0;0;0
8089;E;0;0;0;0;0;0
8946;E;0;0;0;0;0;0
1535;D;0;0;0;0;0;0
11333;E;0;0;0;0;0;0
4250;E;3;0;0;0;0;9
10674;E;0;0;0;0;0;0
11563;E;0;0;0;0;0;0
10491;D;6;0;0;0;0;0
8629;E;0;0;0;0;0;0
4428;E;0;0;0;0;0;0
8555;E;0;0;0;0;0;0
7519;E;0;0;0;0;0;0
4581;C;6;14;0;0;0;0
9919;E;0;0;0;0;0;0
3322;E;0;0;0;0;0;0
5439;E;0;0;0;0;0;0
7391;E;0;0;0;0;0;0
6050;E;1;0;0;0;0;3
10977;E;1;0;0;0;0;3
8116;E;0;0;0;0;0;0
5477;E;0;0;0;0;0;0
7568;E;2;0;0;0;0;6
2736;D;4;0;0;0;0;0
4292;E;0;0;0;0;0;0
11629;E;0;0;0;0;0;0
6176;E;0;0;0;0;0;0
3076;E;0;0;0;0;0;0
1209;D;0;0;0;0;0;0
2977;C;0;15;0;0;0;0
10086;C;4;12;0;0;0;0
5312;B;0;16;14;1;0;1
2940;D;0;4;0;0;0;4
1843;C;0;14;0;0;0;0
6385;C;4;14;0;0;0;0
8032;E;0;0;0;0;0;0
6177;E;0;0;0;0;0;0
9431;E;0;0;0;0;0;0
11813;E;0;0;0;0;0;0
7573;D;4;2;0;0;0;2
4506;D;6;0;0;0;0;0
10271;D;4;0;0;0;0;0
6302;B;5;13;12;0;0;0
5189;D;5;0;0;0;0;0
4657;D;5;0;0;0;0;0
9972;E;0;0;0;0;0;0
2564;D;0;0;0;0;0;0
8624;E;0;0;0;0;0;0
9825;D;4;0;0;0;0;0
1413;D;0;2;0;0;0;2
4641;E;0;0;0;0;0;0
9437;B;4;12;12;0;0;0
6320;E;1;0;0;0;0;3
1178;D;0;0;0;0;0;0
3293;D;0;0;0;0;0;0
1568;D;0;0;0;0;0;0
9460;C;4;12;0;0;0;0
2030;D;0;0;0;0;0;0
7349;E;0;0;0;0;0;0
2342;D;0;0;0;0;0;0
4647;E;0;0;0;0;0;0
7988;E;1;0;0;0;0;3
688;C;0;0;10;0;0;10
10773;E;0;0;0;0;0;0
10924;D;4;0;0;0;0;0
8123;E;0;0;0;0;0;0
2350;D;0;0;0;0;0;0
3692;E;0;0;0;0;0;0
1790;C;0;16;0;0;0;0
1607;D;0;6;0;0;0;6
869;B;0;11;13;0;0;0
6066;D;4;0;0;0;0;0
8747;E;0;0;0;0;0;0
10983;E;0;0;0;0;0;0
8281;D;4;0;0;0;0;0
8289;E;2;0;0;0;0;6
6398;C;4;12;10;0;0;10
7325;B;0;0;15;0;0;0
692;C;0;0;7;0;0;7
6945;C;0;0;5;1;0;7
11123;E;0;0;0;0;0;0
8784;C;7;12;2;0;0;2
1639;A;0;0;14;16;0;0
7949;E;2;0;0;0;0;6
4592;E;0;0;0;0;0;0
4550;E;1;0;0;0;0;3
5263;E;0;0;0;0;0;0
8539;E;0;0;0;0;0;0
10540;E;2;0;0;0;0;6
1862;B;0;13;13;0;0;0
8887;E;0;0;0;0;0;0
5275;E;1;0;0;0;0;3
5815;D;4;0;0;0;0;0
11791;E;0;0;0;0;0;0
5925;B;7;1;13;0;0;0
10343;D;0;4;0;0;0;4
5580;D;6;0;0;0;0;0
8329;E;1;0;0;0;0;3
11416;E;0;0;0;0;0;0
7308;E;0;0;0;0;0;0
11076;E;0;0;0;0;0;0
10478;D;4;0;0;0;0;0
11453;E;0;0;0;0;0;0
1571;D;0;1;0;0;0;1
5792;B;0;12;10;7;0;7
4881;D;4;0;0;0;0;0
4879;C;4;15;0;0;0;0
5676;E;0;0;0;0;0;0
11604;E;0;0;0;0;0;0
11825;E;0;0;0;0;0;0
9757;E;0;0;0;0;0;0
11799;E;0;0;0;0;0;0
2368;D;0;1;0;0;0;1
9807;E;0;0;0;0;0;0
10362;D;4;0;0;0;0;0
2561;B;0;12;14;1;0;1
290;C;0;11;0;0;0;0
2235;D;0;5;0;0;0;5
3976;E;0;0;0;0;0;0
1172;D;0;0;0;0;0;0
8008;E;0;0;0;0;0;0
1346;C;0;13;0;0;0;0
720;D;0;0;0;0;0;0
911;D;0;0;0;0;0;0
5624;E;1;0;0;0;0;3
4133;C;0;4;4;0;0;4
7890;D;5;0;0;0;0;0
2757;D;0;0;1;0;0;2
11367;E;1;0;0;0;0;3
11177;E;0;0;0;0;0;0
11496;D;4;0;0;0;0;0
10627;E;1;0;0;0;0;3
5206;E;0;0;0;0;0;0
7847;C;5;12;0;0;0;0
7986;E;0;0;0;0;0;0
1265;D;0;2;0;0;0;2
3201;D;5;0;0;0;0;0
11779;E;0;0;0;0;0;0
9971;D;4;0;0;0;0;0
3826;E;2;0;0;0;0;6
1483;B;0;0;13;0;0;0
8631;E;0;0;0;0;0;0
1973;B;0;4;13;0;0;0
10762;E;0;0;0;0;0;0
10811;E;0;0;0;0;0;0
9769;E;1;0;0;0;0;3
11902;E;0;0;0;0;0;0
5330;C;5;14;0;0;0;0
2995;D;0;0;0;0;0;0
7188;D;7;0;0;0;0;0
5386;D;5;11;0;0;0;11
11012;E;0;0;0;0;0;0
5458;E;1;0;0;0;0;3
870;B;0;5;8;11;0;11
3479;E;0;0;0;0;0;0
8849;E;1;0;0;0;0;3
8816;E;1;0;0;0;0;3
5722;D;0;0;0;0;0;0
11761;E;0;0;0;0;0;0
6771;E;2;0;0;0;0;6
4202;D;4;0;0;0;0;0
1436;D;0;0;0;0;0;0
8245;D;1;1;0;0;0;1
8494;E;0;0;0;0;0;0
5888;C;5;12;0;0;0;0
4254;C;5;13;2;0;0;2
4788;D;6;0;0;0;0;0
4791;D;6;0;0;0;0;0
8999;E;0;0;0;0;0;0
11869;E;0;0;0;0;0;0
8077;E;3;0;0;0;0;9
10482;D;4;0;0;0;0;0
637;D;0;9;0;0;0;9
10417;E;3;0;0;0;0;9
4192;D;4;0;0;0;0;0
8386;E;0;0;0;0;0;0
8980;E;0;0;0;0;0;0
2438;D;0;0;0;0;0;0
3765;D;6;1;0;0;0;1
4443;B;6;12;12;0;0;0
6653;E;3;0;0;0;0;9
4889;D;4;0;0;0;0;0
2377;D;0;0;0;0;0;0
8048;E;0;0;0;0;0;0
10208;E;0;0;0;0;0;0
4835;D;4;0;0;0;0;0
8852;D;5;0;0;0;0;0
871;C;0;0;0;0;0;0
5415;B;5;12;12;0;0;0
5734;C;5;12;0;0;0;0
9632;C;0;0;0;0;0;0
8569;C;6;12;0;0;0;0
1498;C;0;0;10;0;0;10
7103;E;0;0;0;0;0;0
4702;E;0;0;0;0;0;0
11730;E;3;0;0;0;0;9
1947;D;0;0;0;0;0;0
9037;D;5;0;0;0;0;0
1521;C;0;0;0;0;0;0
2853;D;7;1;0;0;0;1
296;A;0;0;0;0;0;0
3539;D;0;0;0;0;0;0
7541;B;0;0;14;0;0;0
3878;B;4;5;6;4;0;4
9244;E;1;0;0;0;0;3
7670;E;0;0;0;0;0;0
1252;B;0;12;7;4;1;6
7086;E;0;0;0;0;0;0
